そうや	1924	1924	8028	惣谷
そうやま	1924	1924	5415	宗山
そうやま	1924	1924	6917	惣山
そうやま	1924	1924	7339	早山
そうやま	1924	1924	7058	相山
そうやま	1924	1924	7268	荘山
そうよし	1924	1924	6733	宗吉
そうら	1924	1924	8227	祖浦
そうらく	1924	1924	7610	宗楽
そうらく	1924	1924	8256	惣楽
そうり	1924	1924	7946	双里
そうり	1924	1924	7935	宗利
そうり	1924	1924	7693	惣宇利
そうりょう	1924	1924	5703	惣領
そうりん	1924	1924	7015	宗林
そうろ	1924	1924	8034	宗呂
そうわ	1924	1924	6533	双和
そうわ	1924	1924	6213	相和
そうわ	1924	1924	8681	相輪
そえ	1924	1924	8509	副
そえ	1924	1924	4431	添
そえいし	1924	1924	7052	添石
そえがわ	1924	1924	6930	添川
そえき	1924	1924	7529	添木
そえしま	1924	1924	6382	副島
そえしま	1924	1924	7233	添島
そえじま	1924	1924	7940	副嶋
そえじま	1924	1924	6796	添島
そえじま	1924	1924	7973	添嶋
そえたに	1924	1924	7449	添谷
そえだ	1924	1924	7856	副枝
そえだ	1924	1924	6229	副田
そえだに	1924	1924	7338	添谷
そえの	1924	1924	6256	添野
そえはら	1924	1924	9171	添原
そえもと	1924	1924	8199	添本
そえもり	1924	1924	7839	添盛
そえや	1924	1924	7100	添谷
そえやま	1924	1924	8256	副山
そおい	1924	1924	8792	相井
そおき	1924	1924	7988	左右木
そおず	1924	1924	8156	寒水
そおとめ	1924	1924	6203	五月女
そおとめ	1924	1924	5519	早乙女
そかい	1924	1924	8173	祖開
そかべ	1924	1924	5474	曽我部
そかべ	1924	1924	7308	曾我部
そかわ	1924	1924	7055	曽川
そかわ	1924	1924	7627	曾川
そかわ	1924	1924	8365	祖川
そがい	1924	1924	7531	曽我井
そがた	1924	1924	7895	曽方
そがの	1924	1924	7318	曽我野
そがの	1924	1924	7946	曾我野
そがはし	1924	1924	8300	曽ケ端
そがはた	1924	1924	6803	曽ケ端
そがべ	1924	1924	6798	宗我部
そがべ	1924	1924	7951	曽我辺
そがべ	1924	1924	7231	曾我部
そがみ	1924	1924	7267	曽我美
そがみ	1924	1924	7543	祖上
そがめ	1924	1924	7045	十亀
そがめ	1924	1924	7463	曽亀
そがわ	1924	1924	7186	曾川
そがわ	1924	1924	7016	祖川
そがわ	1924	1924	7830	素川
そがわ	1924	1924	7660	走川
そぎ	1924	1924	6514	枌
そぎたに	1924	1924	6474	枌谷
そぎはら	1924	1924	8053	枌原
そく	1924	1924	6959	束
そくおう	1924	1924	7162	速応
そくおか	1924	1924	8483	束岡
そくか	1924	1924	8232	束花
そくかわ	1924	1924	8366	束川
そくかわ	1924	1924	7329	束河
そくがわ	1924	1924	8465	束川
そくがわ	1924	1924	7343	束河
そくさい	1924	1924	7903	息才
そくざ	1924	1924	7802	則座
そくしろ	1924	1924	7402	即城
そくぜん	1924	1924	8169	束前
そくたけ	1924	1924	6654	則武
そくたけ	1924	1924	7437	則竹
そくだ	1924	1924	7486	束田
そくどう	1924	1924	6830	足道
そくはら	1924	1924	7930	束原
そくび	1924	1924	8452	尾首
そくまつ	1924	1924	7867	則松
そくら	1924	1924	7431	曽倉
そけい	1924	1924	7153	惣慶
そけい	1924	1924	7045	曽慶
そけい	1924	1924	6961	祖慶
そけん	1924	1924	5847	祖堅
そげたに	1924	1924	7971	枌谷
そこ	1924	1924	6547	底
そこおし	1924	1924	8165	底押
そこし	1924	1924	7584	曽越
そこた	1924	1924	8346	底田
そこだ	1924	1924	8785	底田
そこはら	1924	1924	7115	底原
そこびき	1924	1924	7262	低引
そごう	1924	1924	7581	十合
そごう	1924	1924	8102	十川
そごし	1924	1924	9081	曽越
そさか	1924	1924	7814	楚坂
そさき	1924	1924	8073	曽崎
そざき	1924	1924	7945	曽崎
そざわ	1924	1924	8117	曽沢
そしき	1924	1924	7583	祖式
そしざき	1924	1924	7017	曽志崎
そしの	1924	1924	7287	曽篠
そしろ	1924	1924	5757	十代
そしろだ	1924	1924	7062	十代田
そせき	1924	1924	8246	曽碩
そそぎ	1924	1924	9139	及木
そそぎ	1924	1924	6793	曽々木
そそぎ	1924	1924	5437	淋
そそり	1924	1924	7708	直下
そそろ	1924	1924	7566	笹路
そたけ	1924	1924	7789	蘇武
そたに	1924	1924	7118	曾谷
そだに	1924	1924	6197	曽谷
そだに	1924	1924	7216	曾谷
そっか	1924	1924	7947	束花
そった	1924	1924	9073	卒田
そった	1924	1924	6574	反田
そつ	1924	1924	7226	帥
そつか	1924	1924	7014	曽束
そつがわ	1924	1924	7562	翠川
そつだ	1924	1924	8012	卒田
そてつ	1924	1924	7583	蘇鉄
そてつもと	1924	1924	8227	蘇鉄本
そで	1924	1924	4839	外
そで	1924	1924	6385	袖
そでい	1924	1924	7014	袖井
そでうら	1924	1924	7027	袖浦
そでおか	1924	1924	6781	袖岡
そでがうら	1924	1924	5437	袖ケ浦
そでがき	1924	1924	8081	袖垣
そでがみ	1924	1924	7396	袖上
そでき	1924	1924	7961	袖木
そでぎ	1924	1924	8408	袖木
そでぐち	1924	1924	6862	袖口
そでさき	1924	1924	7503	袖崎
そでさき	1924	1924	7588	袖裂
そでさわ	1924	1924	8365	袖沢
そでざき	1924	1924	7949	袖崎
そでざわ	1924	1924	7931	袖沢
そでした	1924	1924	5762	袖下
そでたい	1924	1924	8029	袖平
そでたに	1924	1924	8110	袖澗
そでなか	1924	1924	6777	袖中
そでなが	1924	1924	6700	袖長
そでの	1924	1924	8256	袖之
そでもと	1924	1924	7520	袖本
そでもり	1924	1924	6744	袖森
そでわき	1924	1924	7192	袖脇
そでん	1924	1924	7286	祖伝
そと	1924	1924	4619	外
そとあか	1924	1924	8639	外赤
そとい	1924	1924	7453	外井
そといけ	1924	1924	6668	外池
そといし	1924	1924	7931	外石
そといそ	1924	1924	7822	外礒
そとうち	1924	1924	6581	外内
そとうら	1924	1924	7835	外裏
そとえ	1924	1924	7313	外江
そとお	1924	1924	6403	外尾
そとかく	1924	1924	7931	外角
